SubCategory,ProductName,Value Column Name,Value
"Desktops","WWI Desktop PC1.80 E1801","Margin % (Calculated)","0.045925925925925926"
"Desktops","WWI Desktop PC3.0 M0300","Sales","1047"
"Desktops","WWI Desktop PC3.0 M0300","Margin","87"
"Desktops","WWI Desktop PC3.0 M0300","Margin %","8.30945558739255"
"Desktops","WWI Desktop PC3.0 M0300","Total Customers","1"
"Desktops","WWI Desktop PC3.0 M0300","Margin % (Calculated)","0.0830945558739255"
"Desktops","WWI Desktop PC1.80 E1802","Sales","600"
"Desktops","WWI Desktop PC1.80 E1802","Margin","-318"
"Desktops","WWI Desktop PC1.80 E1802","Margin %","-53"
"Desktops","WWI Desktop PC1.80 E1802","Total Customers","1"
"Desktops","WWI Desktop PC1.80 E1802","Margin % (Calculated)","-0.53"
"Air Conditioners","Contoso Air conditioner 25000BTU L1672","Sales","40704"
"Air Conditioners","Contoso Air conditioner 25000BTU L1672","Margin","26778"
"Air Conditioners","Contoso Air conditioner 25000BTU L1672","Margin %","65.78714622641509"
"Air Conditioners","Contoso Air conditioner 25000BTU L1672","Total Customers","22"
"Air Conditioners","Contoso Air conditioner 25000BTU L1672","Margin % (Calculated)","0.6578714622641509"
"Air Conditioners","Proseware Air conditioner 25000BTU L167","Sales","37524"
"Air Conditioners","Proseware Air conditioner 25000BTU L167","Margin","24864"
"Air Conditioners","Proseware Air conditioner 25000BTU L167","Margin %","66.26159258074833"
"Air Conditioners","Proseware Air conditioner 25000BTU L167","Total Customers","20"
"Air Conditioners","Proseware Air conditioner 25000BTU L167","Margin % (Calculated)","0.6626159258074832"
"Air Conditioners","Contoso Air conditioner 8000BTU M0320","Sales","26000"
"Air Conditioners","Contoso Air conditioner 8000BTU M0320","Margin","14408"
"Air Conditioners","Contoso Air conditioner 8000BTU M0320","Margin %","55.41538461538462"
"Air Conditioners","Contoso Air conditioner 8000BTU M0320","Total Customers","21"
"Air Conditioners","Contoso Air conditioner 8000BTU M0320","Margin % (Calculated)","0.5541538461538461"
"Air Conditioners","Contoso Air conditioner 7000BTU E0260","Sales","24900"
"Air Conditioners","Contoso Air conditioner 7000BTU E0260","Margin","13884"
"Air Conditioners","Contoso Air conditioner 7000BTU E0260","Margin %","55.75903614457831"
"Air Conditioners","Contoso Air conditioner 7000BTU E0260","Total Customers","24"
"Air Conditioners","Contoso Air conditioner 7000BTU E0260","Margin % (Calculated)","0.5575903614457831"
"Air Conditioners","Proseware Air conditioner 8000BTU M320","Sales","24000"
"Air Conditioners","Proseware Air conditioner 8000BTU M320","Margin","11304"
"Air Conditioners","Proseware Air conditioner 8000BTU M320","Margin %","47.1"
"Air Conditioners","Proseware Air conditioner 8000BTU M320","Total Customers","23"
"Air Conditioners","Proseware Air conditioner 8000BTU M320","Margin % (Calculated)","0.471"
"Air Conditioners","Contoso Air conditioner 10000BTU M0490","Sales","18490"
"Air Conditioners","Contoso Air conditioner 10000BTU M0490","Margin","7798"
"Air Conditioners","Contoso Air conditioner 10000BTU M0490","Margin %","42.17414818820984"
"Air Conditioners","Contoso Air conditioner 10000BTU M0490","Total Customers","18"
"Air Conditioners","Contoso Air conditioner 10000BTU M0490","Margin % (Calculated)","0.4217414818820984"
"Air Conditioners","Contoso Air conditioner 12000BTU M0640","Sales","15640"
"Air Conditioners","Contoso Air conditioner 12000BTU M0640","Margin","7372"
"Air Conditioners","Contoso Air conditioner 12000BTU M0640","Margin %","47.13554987212276"
"Air Conditioners","Contoso Air conditioner 12000BTU M0640","Total Customers","13"
"Air Conditioners","Contoso Air conditioner 12000BTU M0640","Margin % (Calculated)","0.4713554987212276"
"Air Conditioners","Proseware Air conditioner 10000BTU M490","Sales","14190"
"Air Conditioners","Proseware Air conditioner 10000BTU M490","Margin","6468"
"Air Conditioners","Proseware Air conditioner 10000BTU M490","Margin %","45.58139534883721"
"Air Conditioners","Proseware Air conditioner 10000BTU M490","Total Customers","13"
"Air Conditioners","Proseware Air conditioner 10000BTU M490","Margin % (Calculated)","0.4558139534883721"
"Air Conditioners","Proseware Air conditioner 12000BTU M640","Sales","10580"
"Air Conditioners","Proseware Air conditioner 12000BTU M640","Margin","4856"
"Air Conditioners","Proseware Air conditioner 12000BTU M640","Margin %","45.89792060491494"
"Air Conditioners","Proseware Air conditioner 12000BTU M640","Total Customers","9"
"Air Conditioners","Proseware Air conditioner 12000BTU M640","Margin % (Calculated)","0.4589792060491493"
"Air Conditioners","Proseware Air conditioner 6000BTU E180","Sales","9600"
"Air Conditioners","Proseware Air conditioner 6000BTU E180","Margin","4704"
"Air Conditioners","Proseware Air conditioner 6000BTU E180","Margin %","49"
"Air Conditioners","Proseware Air conditioner 6000BTU E180","Total Customers","16"
"Air Conditioners","Proseware Air conditioner 6000BTU E180","Margin % (Calculated)","0.49"
"Air Conditioners","Contoso Air conditioner 6000BTU E0180","Sales","9000"
"Air Conditioners","Contoso Air conditioner 6000BTU E0180","Margin","5022"
"Air Conditioners","Contoso Air conditioner 6000BTU E0180","Margin %","55.8"
"Air Conditioners","Contoso Air conditioner 6000BTU E0180","Total Customers","13"
"Air Conditioners","Contoso Air conditioner 6000BTU E0180","Margin % (Calculated)","0.558"
"Air Conditioners","Proseware Air conditioner 7000BTU E260","Sales","9000"
"Air Conditioners","Proseware Air conditioner 7000BTU E260","Margin","3492"
"Air Conditioners","Proseware Air conditioner 7000BTU E260","Margin %","38.8"
"Air Conditioners","Proseware Air conditioner 7000BTU E260","Total Customers","12"
"Air Conditioners","Proseware Air conditioner 7000BTU E260","Margin % (Calculated)","0.388"
"Air Conditioners","Contoso Air conditioner 5200BTU E0100","Sales","8470"
"Air Conditioners","Contoso Air conditioner 5200BTU E0100","Margin","4438"
"Air Conditioners","Contoso Air conditioner 5200BTU E0100","Margin %","52.396694214876035"
"Air Conditioners","Contoso Air conditioner 5200BTU E0100","Total Customers","24"
"Air Conditioners","Contoso Air conditioner 5200BTU E0100","Margin % (Calculated)","0.5239669421487604"
"Air Conditioners","Proseware Air conditioner 5200BTU E100","Sales","4620"
"Air Conditioners","Proseware Air conditioner 5200BTU E100","Margin","2436"
"Air Conditioners","Proseware Air conditioner 5200BTU E100","Margin %","52.72727272727273"
"Air Conditioners","Proseware Air conditioner 5200BTU E100","Total Customers","13"
"Air Conditioners","Proseware Air conditioner 5200BTU E100","Margin % (Calculated)","0.5272727272727272"
"Printers, Scanners & Fax","Proseware Slim-Design Fax Machine with Answering System X180","Sales","17936"
"Printers, Scanners & Fax","Proseware Slim-Design Fax Machine with Answering System X180","Margin","5651"
"Printers, Scanners & Fax","Proseware Slim-Design Fax Machine with Answering System X180","Margin %","31.506467439785904"
"Printers, Scanners & Fax","Proseware Slim-Design Fax Machine with Answering System X180","Total Customers","21"
"Printers, Scanners & Fax","Proseware Slim-Design Fax Machine with Answering System X180","Margin % (Calculated)","0.31506467439785907"
"Printers, Scanners & Fax","Proseware Laser Jet Color Printer X300","Sales","13376"
"Printers, Scanners & Fax","Proseware Laser Jet Color Printer X300","Margin","3543.5"
"Printers, Scanners & Fax","Proseware Laser Jet Color Printer X300","Margin %","26.491477272727273"
"Printers, Scanners & Fax","Proseware Laser Jet Color Printer X300","Total Customers","19"
"Printers, Scanners & Fax","Proseware Laser Jet Color Printer X300","Margin % (Calculated)","0.2649147727272727"
"Printers, Scanners & Fax","Proseware High-Performance Business-Class Laser Fax X200","Sales","13144"
"Printers, Scanners & Fax","Proseware High-Performance Business-Class Laser Fax X200","Margin","3304"
"Printers, Scanners & Fax","Proseware High-Performance Business-Class Laser Fax X200","Margin %","25.13694461351187"
"Printers, Scanners & Fax","Proseware High-Performance Business-Class Laser Fax X200","Total Customers","16"
"Printers, Scanners & Fax","Proseware High-Performance Business-Class Laser Fax X200","Margin % (Calculated)","0.2513694461351187"
"Printers, Scanners & Fax","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300","Sales","12640"
"Printers, Scanners & Fax","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300","Margin","430"
"Printers, Scanners & Fax","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300","Margin %","3.401898734177215"
"Printers, Scanners & Fax","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300","Total Customers","22"
"Printers, Scanners & Fax","Proseware Ink Jet Instant PDF Sheet-Fed Scanner M300","Margin % (Calculated)","0.03401898734177215"
"Printers, Scanners & Fax","Proseware Professional Quality Plain-Paper Fax and Copier X100","Sales","12595"
"Printers, Scanners & Fax","Proseware Professional Quality Plain-Paper Fax and Copier X100","Margin","2905"
"Printers, Scanners & Fax","Proseware Professional Quality Plain-Paper Fax and Copier X100","Margin %","23.064708217546645"
"Printers, Scanners & Fax","Proseware Professional Quality Plain-Paper Fax and Copier X100","Total Customers","17"
"Printers, Scanners & Fax","Proseware Professional Quality Plain-Paper Fax and Copier X100","Margin % (Calculated)","0.23064708217546645"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax, Copier, Phone M250","Sales","11925"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax, Copier, Phone M250","Margin","-667.5"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax, Copier, Phone M250","Margin %","-5.59748427672956"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax, Copier, Phone M250","Total Customers","21"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax, Copier, Phone M250","Margin % (Calculated)","-0.0559748427672956"
"Printers, Scanners & Fax","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350","Sales","9796"
"Printers, Scanners & Fax","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350","Margin","488.5"
"Printers, Scanners & Fax","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350","Margin %","4.986729277256023"
"Printers, Scanners & Fax","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350","Total Customers","17"
"Printers, Scanners & Fax","Proseware Desk Jet All-in-One Printer, Scanner, Copier M350","Margin % (Calculated)","0.04986729277256023"
"Printers, Scanners & Fax","Proseware All-In-One Photo Printer M200","Sales","8976"
"Printers, Scanners & Fax","Proseware All-In-One Photo Printer M200","Margin","-1891.5"
"Printers, Scanners & Fax","Proseware All-In-One Photo Printer M200","Margin %","-21.072860962566846"
"Printers, Scanners & Fax","Proseware All-In-One Photo Printer M200","Total Customers","23"
"Printers, Scanners & Fax","Proseware All-In-One Photo Printer M200","Margin % (Calculated)","-0.21072860962566844"
"Printers, Scanners & Fax","Proseware High Speed Laser M2000","Sales","8151"
"Printers, Scanners & Fax","Proseware High Speed Laser M2000","Margin","1941"
"Printers, Scanners & Fax","Proseware High Speed Laser M2000","Margin %","23.81302907618697"
"Printers, Scanners & Fax","Proseware High Speed Laser M2000","Total Customers","12"
"Printers, Scanners & Fax","Proseware High Speed Laser M2000","Margin % (Calculated)","0.2381302907618697"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250","Sales","7752"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250","Margin","1482"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250","Margin %","19.11764705882353"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250","Total Customers","11"
"Printers, Scanners & Fax","Proseware Color Ink Jet Fax with 5.8 GHz Cordless Handset X250","Margin % (Calculated)","0.19117647058823528"
"Printers, Scanners & Fax","Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680","Sales","7448"
"Printers, Scanners & Fax","Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680","Margin","23"
"Printers, Scanners & Fax","Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680","Margin %","0.3088077336197637"
"Printers, Scanners & Fax","Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680","Total Customers","11"
"Printers, Scanners & Fax","Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680","Margin % (Calculated)","0.003088077336197637"
"Printers, Scanners & Fax","Proseware Scan Jet Digital Flat Bed Scanner M300","Sales","6655"
"Printers, Scanners & Fax","Proseware Scan Jet Digital Flat Bed Scanner M300","Margin","-2165"
"Printers, Scanners & Fax","Proseware Scan Jet Digital Flat Bed Scanner M300","Margin %","-32.53193087903832"
"Printers, Scanners & Fax","Proseware Scan Jet Digital Flat Bed Scanner M300","Total Customers","21"
"Printers, Scanners & Fax","Proseware Scan Jet Digital Flat Bed Scanner M300","Margin % (Calculated)","-0.3253193087903832"
"Printers, Scanners & Fax","Proseware Ink Jet Wireless All-In-One Printer M400","Sales","6579"
"Printers, Scanners & Fax","Proseware Ink Jet Wireless All-In-One Printer M400","Margin","-501"
"Printers, Scanners & Fax","Proseware Ink Jet Wireless All-In-One Printer M400","Margin %","-7.615139078887369"
"Printers, Scanners & Fax","Proseware Ink Jet Wireless All-In-One Printer M400","Total Customers","15"
"Printers, Scanners & Fax","Proseware Ink Jet Wireless All-In-One Printer M400","Margin % (Calculated)","-0.07615139078887369"
"Printers, Scanners & Fax","Proseware Laser Jet All in one X300","Sales","6570"
"Printers, Scanners & Fax","Proseware Laser Jet All in one X300","Margin","547.5"
"Printers, Scanners & Fax","Proseware Laser Jet All in one X300","Margin %","8.333333333333334"
"Printers, Scanners & Fax","Proseware Laser Jet All in one X300","Total Customers","11"
"Printers, Scanners & Fax","Proseware Laser Jet All in one X300","Margin % (Calculated)","0.08333333333333333"
"Printers, Scanners & Fax","Proseware Wireless Photo All-in-One Printer M390","Sales","6016"
"Printers, Scanners & Fax","Proseware Wireless Photo All-in-One Printer M390","Margin","-1724"
"Printers, Scanners & Fax","Proseware Wireless Photo All-in-One Printer M390","Margin %","-28.65691489361702"
"Printers, Scanners & Fax","Proseware Wireless Photo All-in-One Printer M390","Total Customers","12"
"Printers, Scanners & Fax","Proseware Wireless Photo All-in-One Printer M390","Margin % (Calculated)","-0.2865691489361702"
"Printers, Scanners & Fax","Proseware Office Jet All-in-One Printer M500","Sales","5705"
"Printers, Scanners & Fax","Proseware Office Jet All-in-One Printer M500","Margin","-482.5"
"Printers, Scanners & Fax","Proseware Office Jet All-in-One Printer M500","Margin %","-8.45749342681858"
"Printers, Scanners & Fax","Proseware Office Jet All-in-One Printer M500","Total Customers","11"
"Printers, Scanners & Fax","Proseware Office Jet All-in-One Printer M500","Margin % (Calculated)","-0.0845749342681858"
"Printers, Scanners & Fax","Proseware Office Jet Wireless All-in-One Inkjet Printer M600","Sales","5510"
"Printers, Scanners & Fax","Proseware Office Jet Wireless All-in-One Inkjet Printer M600","Margin","-1667.5"
"Printers, Scanners & Fax","Proseware Office Jet Wireless All-in-One Inkjet Printer M600","Margin %","-30.263157894736842"
"Printers, Scanners & Fax","Proseware Office Jet Wireless All-in-One Inkjet Printer M600","Total Customers","11"
"Printers, Scanners & Fax","Proseware Office Jet Wireless All-in-One Inkjet Printer M600","Margin % (Calculated)","-0.3026315789473684"
"Printers, Scanners & Fax","Proseware Photo Smart All-in-One Printer M380","Sales","5439"
"Printers, Scanners & Fax","Proseware Photo Smart All-in-One Printer M380","Margin","-681"
"Printers, Scanners & Fax","Proseware Photo Smart All-in-One Printer M380","Margin %","-12.520683949255378"
"Printers, Scanners & Fax","Proseware Photo Smart All-in-One Printer M380","Total Customers","12"
"Printers, Scanners & Fax","Proseware Photo Smart All-in-One Printer M380","Margin % (Calculated)","-0.1252068394925538"
"Printers, Scanners & Fax","Proseware Duplex Scanner M200","Sales","5364"
"Printers, Scanners & Fax","Proseware Duplex Scanner M200","Margin","-1881"
"Printers, Scanners & Fax","Proseware Duplex Scanner M200","Margin %","-35.06711409395973"
"Printers, Scanners & Fax","Proseware Duplex Scanner M200","Total Customers","14"
"Printers, Scanners & Fax","Proseware Duplex Scanner M200","Margin % (Calculated)","-0.35067114093959734"
"Printers, Scanners & Fax","Proseware Ink Jet All in one M300","Sales","5239"
"Printers, Scanners & Fax","Proseware Ink Jet All in one M300","Margin","-611"
"Printers, Scanners & Fax","Proseware Ink Jet All in one M300","Margin %","-11.662531017369727"
"Printers, Scanners & Fax","Proseware Ink Jet All in one M300","Total Customers","10"
"Printers, Scanners & Fax","Proseware Ink Jet All in one M300","Margin % (Calculated)","-0.11662531017369727"
"Printers, Scanners & Fax","Proseware Fax Machine E100","Sales","5214"
"Printers, Scanners & Fax","Proseware Fax Machine E100","Margin","-1086"
"Printers, Scanners & Fax","Proseware Fax Machine E100","Margin %","-20.828538550057537"
"Printers, Scanners & Fax","Proseware Fax Machine E100","Total Customers","21"
"Printers, Scanners & Fax","Proseware Fax Machine E100","Margin % (Calculated)","-0.20828538550057538"
"Printers, Scanners & Fax","Proseware Laser Fax Printer M250","Sales","5074"
"Printers, Scanners & Fax","Proseware Laser Fax Printer M250","Margin","-596"
"Printers, Scanners & Fax","Proseware Laser Fax Printer M250","Margin %","-11.746156878202601"
"Printers, Scanners & Fax","Proseware Laser Fax Printer M250","Total Customers","14"
"Printers, Scanners & Fax","Proseware Laser Fax Printer M250","Margin % (Calculated)","-0.11746156878202602"
"Printers, Scanners & Fax","Proseware High Speed Laser Fax M2000","Sales","4598"
"Printers, Scanners & Fax","Proseware High Speed Laser Fax M2000","Margin","1493"
"Printers, Scanners & Fax","Proseware High Speed Laser Fax M2000","Margin %","32.47063940843845"
"Printers, Scanners & Fax","Proseware High Speed Laser Fax M2000","Total Customers","6"
"Printers, Scanners & Fax","Proseware High Speed Laser Fax M2000","Margin % (Calculated)","0.3247063940843845"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer M100","Sales","4293"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer M100","Margin","-1182"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer M100","Margin %","-27.53319357092942"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer M100","Total Customers","10"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer M100","Margin % (Calculated)","-0.2753319357092942"
"Printers, Scanners & Fax","Proseware Laser Fax Printer E100","Sales","3822"
"Printers, Scanners & Fax","Proseware Laser Fax Printer E100","Margin","27"
"Printers, Scanners & Fax","Proseware Laser Fax Printer E100","Margin %","0.706436420722135"
"Printers, Scanners & Fax","Proseware Laser Fax Printer E100","Total Customers","11"
"Printers, Scanners & Fax","Proseware Laser Fax Printer E100","Margin % (Calculated)","0.00706436420722135"
"Printers, Scanners & Fax","Proseware Mobile Receipt and Document Scanner M200","Sales","3596"
"Printers, Scanners & Fax","Proseware Mobile Receipt and Document Scanner M200","Margin","-379"
"Printers, Scanners & Fax","Proseware Mobile Receipt and Document Scanner M200","Margin %","-10.53948832035595"
"Printers, Scanners & Fax","Proseware Mobile Receipt and Document Scanner M200","Total Customers","10"
"Printers, Scanners & Fax","Proseware Mobile Receipt and Document Scanner M200","Margin % (Calculated)","-0.10539488320355951"
"Printers, Scanners & Fax","Proseware Ink Jet Fax Machine E100","Sales","3120"
"Printers, Scanners & Fax","Proseware Ink Jet Fax Machine E100","Margin","-480"
"Printers, Scanners & Fax","Proseware Ink Jet Fax Machine E100","Margin %","-15.384615384615385"
"Printers, Scanners & Fax","Proseware Ink Jet Fax Machine E100","Total Customers","12"
"Printers, Scanners & Fax","Proseware Ink Jet Fax Machine E100","Margin % (Calculated)","-0.15384615384615385"
"Printers, Scanners & Fax","Proseware Laser Jet Printer E100","Sales","2844"
"Printers, Scanners & Fax","Proseware Laser Jet Printer E100","Margin","-1356"
"Printers, Scanners & Fax","Proseware Laser Jet Printer E100","Margin %","-47.67932489451477"
"Printers, Scanners & Fax","Proseware Laser Jet Printer E100","Total Customers","14"
"Printers, Scanners & Fax","Proseware Laser Jet Printer E100","Margin % (Calculated)","-0.4767932489451477"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer E290","Sales","2142"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer E290","Margin","-588"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer E290","Margin %","-27.45098039215686"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer E290","Total Customers","7"
"Printers, Scanners & Fax","Proseware Photo Inkjet Printer E290","Margin % (Calculated)","-0.27450980392156865"
"Printers, Scanners & Fax","Proseware Fax phone E100","Sales","2088"
"Printers, Scanners & Fax","Proseware Fax phone E100","Margin","-882"
"Printers, Scanners & Fax","Proseware Fax phone E100","Margin %","-42.241379310344826"
"Printers, Scanners & Fax","Proseware Fax phone E100","Total Customers","9"
"Printers, Scanners & Fax","Proseware Fax phone E100","Margin % (Calculated)","-0.4224137931034483"
"Printers, Scanners & Fax","Proseware Photo Ink jet Printer E290","Sales","1938"
"Printers, Scanners & Fax","Proseware Photo Ink jet Printer E290","Margin","-1182"
"Printers, Scanners & Fax","Proseware Photo Ink jet Printer E290","Margin %","-60.9907120743034"
"Printers, Scanners & Fax","Proseware Photo Ink jet Printer E290","Total Customers","8"
"Printers, Scanners & Fax","Proseware Photo Ink jet Printer E290","Margin % (Calculated)","-0.6099071207430341"
"Printers, Scanners & Fax","Proseware Photo Ink Jet Printer M100","Sales","1908"
"Printers, Scanners & Fax","Proseware Photo Ink Jet Printer M100","Margin","-1924.5"
"Printers, Scanners & Fax","Proseware Photo Ink Jet Printer M100","Margin %","-100.86477987421384"
"Printers, Scanners & Fax","Proseware Photo Ink Jet Printer M100","Total Customers","7"
"Printers, Scanners & Fax","Proseware Photo Ink Jet Printer M100","Margin % (Calculated)","-1.0086477987421383"
"Printers, Scanners & Fax","Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250","Sales","1824"
"Printers, Scanners & Fax","Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250","Margin","684"
"Printers, Scanners & Fax","Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250","Margin %","37.5"
"Printers, Scanners & Fax","Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250","Total Customers","2"
"Printers, Scanners & Fax","Proseware Color Inkjet Fax with 5.8 GHz Cordless Handset X250","Margin % (Calculated)","0.375"
"Computers Accessories","Contoso Laptop Keyboard X105","Sales","14322"
"Computers Accessories","Contoso Laptop Keyboard X105","Margin","2770"
"Computers Accessories","Contoso Laptop Keyboard X105","Margin %","19.340874179583857"
"Computers Accessories","Contoso Laptop Keyboard X105","Total Customers","19"
"Computers Accessories","Contoso Laptop Keyboard X105","Margin % (Calculated)","0.19340874179583856"
"Computers Accessories","SV 500GB USB 2.0 Portable External Hard Drive X405","Sales","9487"
"Computers Accessories","SV 500GB USB 2.0 Portable External Hard Drive X405","Margin","1463"
"Computers Accessories","SV 500GB USB 2.0 Portable External Hard Drive X405","Margin %","15.42110256139981"
"Computers Accessories","SV 500GB USB 2.0 Portable External Hard Drive X405","Total Customers","17"
"Computers Accessories","SV 500GB USB 2.0 Portable External Hard Drive X405","Margin % (Calculated)","0.1542110256139981"
"Computers Accessories","Contoso Bluetooth Notebook Mouse X305","Sales","8250"
"Computers Accessories","Contoso Bluetooth Notebook Mouse X305","Margin","1450"
"Computers Accessories","Contoso Bluetooth Notebook Mouse X305","Margin %","17.575757575757574"
"Computers Accessories","Contoso Bluetooth Notebook Mouse X305","Total Customers","17"
"Computers Accessories","Contoso Bluetooth Notebook Mouse X305","Margin % (Calculated)","0.17575757575757575"
"Computers Accessories","Contoso Multimedia Speakers M25","Sales","7740"
"Computers Accessories","Contoso Multimedia Speakers M25","Margin","-1228"
"Computers Accessories","Contoso Multimedia Speakers M25","Margin %","-15.8656330749354"
"Computers Accessories","Contoso Multimedia Speakers M25","Total Customers","19"
"Computers Accessories","Contoso Multimedia Speakers M25","Margin % (Calculated)","-0.158656330749354"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse X205","Sales","7670"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse X205","Margin","1134"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse X205","Margin %","14.784876140808343"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse X205","Total Customers","19"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse X205","Margin % (Calculated)","0.14784876140808345"
"Computers Accessories","SV 160GB USB2.0 Portable Hard Disk M65","Sales","6048"
"Computers Accessories","SV 160GB USB2.0 Portable Hard Disk M65","Margin","-1696"
"Computers Accessories","SV 160GB USB2.0 Portable Hard Disk M65","Margin %","-28.04232804232804"
"Computers Accessories","SV 160GB USB2.0 Portable Hard Disk M65","Total Customers","22"
"Computers Accessories","SV 160GB USB2.0 Portable Hard Disk M65","Margin % (Calculated)","-0.2804232804232804"
"Computers Accessories","SV 80GB USB2.0 Portable Hard Disk E500","Sales","5202"
"Computers Accessories","SV 80GB USB2.0 Portable Hard Disk E500","Margin","-1038"
"Computers Accessories","SV 80GB USB2.0 Portable Hard Disk E500","Margin %","-19.953863898500575"
"Computers Accessories","SV 80GB USB2.0 Portable Hard Disk E500","Total Customers","15"
"Computers Accessories","SV 80GB USB2.0 Portable Hard Disk E500","Margin % (Calculated)","-0.19953863898500576"
"Computers Accessories","SV 4GB Laptop Memory M65","Sales","4582"
"Computers Accessories","SV 4GB Laptop Memory M65","Margin","-890"
"Computers Accessories","SV 4GB Laptop Memory M65","Margin %","-19.423832387603667"
"Computers Accessories","SV 4GB Laptop Memory M65","Total Customers","19"
"Computers Accessories","SV 4GB Laptop Memory M65","Margin % (Calculated)","-0.19423832387603668"
"Computers Accessories","SV Rechargeable Bluetooth Notebook Mouse E80","Sales","3780"
"Computers Accessories","SV Rechargeable Bluetooth Notebook Mouse E80","Margin","-1676"
"Computers Accessories","SV Rechargeable Bluetooth Notebook Mouse E80","Margin %","-44.33862433862434"
"Computers Accessories","SV Rechargeable Bluetooth Notebook Mouse E80","Total Customers","22"
"Computers Accessories","SV Rechargeable Bluetooth Notebook Mouse E80","Margin % (Calculated)","-0.4433862433862434"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 3 E300","Sales","3233"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 3 E300","Margin","-223"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 3 E300","Margin %","-6.8976183111661"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 3 E300","Total Customers","16"
"Computers Accessories","Contoso ADSL Modem Splitter/Filter X 3 E300","Margin % (Calculated)","-0.068976183111661"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse M35","Sales","3030"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse M35","Margin","-778"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse M35","Margin %","-25.676567656765677"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse M35","Total Customers","34"
"Computers Accessories","Contoso Wireless Notebook Optical Mouse M35","Margin % (Calculated)","-0.25676567656765675"
"Computers Accessories","SV Keyboard E90","Sales","2880"
"Computers Accessories","SV Keyboard E90","Margin","-648"
"Computers Accessories","SV Keyboard E90","Margin %","-22.5"
"Computers Accessories","SV Keyboard E90","Total Customers","21"
"Computers Accessories","SV Keyboard E90","Margin % (Calculated)","-0.225"
"Computers Accessories","SV 40GB USB2.0 Portable Hard Disk E400","Sales","2736"
"Computers Accessories","SV 40GB USB2.0 Portable Hard Disk E400","Margin","-1320"
"Computers Accessories","SV 40GB USB2.0 Portable Hard Disk E400","Margin %","-48.24561403508772"
"Computers Accessories","SV 40GB USB2.0 Portable Hard Disk E400","Total Customers","13"
"Computers Accessories","SV 40GB USB2.0 Portable Hard Disk E400","Margin % (Calculated)","-0.4824561403508772"
"Computers Accessories","SV 2GB Laptop memory E800","Sales","2475"
"Computers Accessories","SV 2GB Laptop memory E800","Margin","-661"
"Computers Accessories","SV 2GB Laptop memory E800","Margin %","-26.707070707070706"
"Computers Accessories","SV 2GB Laptop memory E800","Total Customers","14"
